,nose,chest,rightShoulder,rightElbow,rightHand,leftShoulder,leftElbow,leftHand,hip,rightLeg,rightKnee,rightAnkle,leftLeg,leftKnee,leftAnkle,rightEye,leftEye,rightEar,leftEar,rightFoot,rightTip,rightHeel,leftFoot,leftTip,leftHeel
259,113.01528,163.04967,160.58276,198.82571,215.55585,164.27754,202.36375,202.59221,273.1024,270.59787,338.1169,0,274.3573,344.39584,0,104.29876,104.27446,112.993614,108.04945,0,0,0,0,0,0
260,281.86264,284.35126,239.36763,218.58963,223.07553,326.88968,344.3966,336.8657,281.8442,254.31467,220.81758,0,306.8848,334.35214,0,273.07208,293.07663,258.12952,306.88443,0,0,0,0,0,0
261,113.03138,163.0474,160.57506,198.8363,215.63765,164.28325,202.21803,204.34123,273.09354,269.35904,338.12747,0,274.34457,344.36514,0,104.30175,104.27783,111.799576,108.05648,0,0,0,0,0,0
262,281.8565,284.36093,240.60458,218.8261,223.0743,326.87247,335.63455,335.67953,280.62817,253.10075,221.10815,0,306.88818,334.37637,0,273.06744,293.06833,259.33078,306.8853,0,0,0,0,0,0
263,113.02191,163.06381,160.58066,198.6019,215.57417,164.2791,202.91803,204.5635,274.3486,271.84543,338.62488,0,275.58746,343.13626,0,104.30129,104.27707,111.807465,108.06418,0,0,0,0,0,0
264,281.84482,284.32385,240.59868,218.84222,223.06958,325.62228,334.37744,335.6745,281.84238,254.30266,221.10648,0,308.11487,334.39273,0,273.06317,291.8817,259.34134,306.87714,0,0,0,0,0,0
265,113.00489,163.04196,161.79094,198.81079,211.84634,163.03906,202.71803,204.05197,273.1087,270.61154,338.6337,0,274.34256,341.8802,0,104.29334,104.26602,111.80016,108.05071,0,0,0,0,0,0
266,281.8449,284.33374,241.82697,218.82936,220.57295,325.63562,334.38226,335.6678,283.1065,254.35634,221.30788,0,309.3571,334.3615,0,273.0588,291.87674,258.13242,306.87213,0,0,0,0,0,0
267,113.01266,163.0444,161.78928,198.80904,205.61006,163.03947,202.6183,204.30331,271.87088,269.3657,338.61853,0,273.11703,341.87982,0,104.29533,104.27353,111.805176,108.0454,0,0,0,0,0,0
268,281.82913,284.36786,241.85825,218.586,221.85448,325.6702,334.38638,335.63776,284.33902,255.57117,220.83952,0,310.62274,331.88028,0,273.05652,291.8581,259.33765,306.86047,0,0,0,0,0,0
269,113.01779,163.04895,160.57515,198.3227,203.09581,163.07039,202.53107,203.82133,274.3235,271.85745,339.34814,0,274.35547,343.12207,0,104.297615,104.27938,111.799286,108.07584,0,0,0,0,0,0
270,280.62732,284.35522,241.85509,218.32869,220.60654,325.6574,334.3882,335.64618,283.08353,255.58664,222.82887,0,306.89365,334.3631,0,271.86826,291.85367,258.13138,306.85678,0,0,0,0,0,0
271,113.02821,163.06711,161.79361,197.87595,200.58437,163.06609,202.4455,203.82475,271.8381,268.11902,339.08728,0,273.09857,341.87814,0,104.30322,104.28515,111.80517,108.07545,0,0,0,0,0,0
272,280.63098,284.3613,241.84506,218.0696,223.08966,326.88162,334.37308,335.65884,284.32693,255.5999,220.07344,0,309.37277,333.1546,0,271.86664,291.85693,258.1335,306.8634,0,0,0,0,0,0
273,113.027374,164.24568,161.81195,197.60107,196.85146,164.27098,202.31406,205.53485,271.85117,269.34943,339.3525,0,273.10065,341.6351,0,104.304695,104.280426,111.80893,108.06834,0,0,0,0,0,0
274,281.8263,284.36465,241.8398,218.8622,223.09897,326.8916,334.36008,335.6739,284.3339,255.61125,220.31804,0,309.37814,334.36276,0,271.86774,291.8649,259.33817,306.86728,0,0,0,0,0,0
275,113.0307,163.08456,161.81111,197.53532,195.61533,164.27806,202.22677,208.10666,270.60593,268.1189,339.1163,0,271.8578,340.84915,0,104.30613,104.283554,111.812645,109.271835,0,0,0,0,0,0
276,280.6216,284.37708,241.84679,218.81842,223.09319,326.91504,334.37988,335.6651,284.34192,255.62723,220.58348,0,310.60764,333.16483,0,271.8631,291.8606,259.34366,306.8623,0,0,0,0,0,0
277,113.022545,163.08081,161.78403,197.31215,194.29906,164.30342,202.0613,213.0999,266.8778,266.84735,339.6169,0,268.1096,340.66528,0,104.304634,104.27918,111.807335,109.27222,0,0,0,0,0,0
278,280.62802,284.39807,243.08829,218.64008,221.85327,328.12088,334.42432,336.86313,283.06934,254.38463,221.84283,0,306.88815,333.1298,0,271.86362,291.86575,259.34772,306.87137,0,0,0,0,0,0
279,113.040115,163.04747,159.32942,197.83974,190.58452,164.30408,201.89746,216.82506,268.09247,266.86026,339.88342,0,269.34097,340.85,0,104.303314,104.28319,113.00185,108.07415,0,0,0,0,0,0
280,280.6264,284.40335,243.07735,218.64682,219.31612,328.1461,335.62595,336.88464,281.83728,254.35063,221.83067,0,306.8505,334.4088,0,271.85776,291.86545,259.33517,306.86926,0,0,0,0,0,0
281,113.03332,161.82745,158.05315,197.33444,188.05267,164.29913,201.66285,220.56288,266.8843,265.63654,339.65256,0,269.34488,340.62073,0,104.29181,104.27886,112.99429,108.07562,0,0,0,0,0,0
282,280.62698,285.56824,243.09923,218.81061,219.3495,328.14136,335.67584,336.88626,284.30966,255.59879,220.83685,0,309.3551,334.3575,338.1206,271.87305,291.87424,259.33078,306.884,0,0,0,0,0,0
283,113.02848,163.06743,160.57683,196.83498,185.52171,164.31026,202.42243,224.33125,268.11215,268.0917,338.6532,0,269.35635,340.87943,427.13312,104.2809,104.27313,111.794334,108.076706,0,0,0,0,0,0
284,281.83905,285.58032,244.299,218.84721,218.11203,329.37778,336.89313,336.86832,283.1266,255.5912,215.58525,0,308.1172,333.1364,0,271.8754,293.0643,258.12265,306.8816,0,0,0,0,0,0
285,113.03812,163.0655,160.5596,196.54906,184.3343,164.32103,202.10824,225.5399,266.8874,266.85406,338.88815,0,268.1256,340.84415,0,104.27903,104.26802,111.80045,109.28325,0,0,0,0,0,0
286,281.87558,285.65308,244.37495,218.85944,218.10406,330.6282,338.11792,336.9114,284.31555,255.60738,214.34314,0,308.12112,333.1197,0,273.0739,293.09842,259.32925,306.91483,0,0,0,0,0,0
287,113.041336,163.05707,159.29625,196.32225,183.05563,164.35574,202.57893,225.61366,266.85403,265.61075,338.6229,0,268.11133,340.63165,0,104.28379,104.27105,111.80858,108.06768,0,0,0,0,0,0
288,283.10254,286.86615,245.5491,218.87344,218.0874,333.09418,338.12216,336.86865,283.12683,255.58707,225.64684,0,308.10876,333.1216,0,273.10135,294.2969,259.3692,308.11246,0,0,0,0,0,0
289,113.053246,163.06879,158.09013,196.03893,183.06534,165.56017,203.19166,226.87086,266.87524,265.60602,338.39212,0,269.3668,340.12494,0,104.304955,104.279495,113.01121,109.27841,0,0,0,0,0,0
290,284.29346,286.90912,245.58322,218.31682,219.31683,333.1018,338.16376,338.11517,283.08783,255.56744,226.82472,0,306.88834,334.36194,0,273.1248,294.31613,260.6028,308.15506,0,0,0,0,0,0
291,113.047035,163.07184,158.0659,195.8713,183.02556,165.59178,203.60843,229.34157,266.86853,265.5919,336.38998,0,269.372,340.3851,0,104.30332,104.28147,112.99653,108.04842,0,0,0,0,0,0
292,284.32288,286.89883,245.56532,218.83653,219.33098,333.10767,339.38318,336.92087,284.34113,255.61842,224.34349,0,309.3739,333.40958,0,274.31134,294.3476,260.6201,309.36295,0,0,0,0,0,0
293,113.06529,163.05225,158.04994,195.61278,181.80188,165.56815,203.35129,226.82523,269.34106,266.8538,340.87784,0,271.8481,339.6334,0,104.328316,104.296135,111.799095,106.83178,0,0,0,0,0,0
294,284.3422,286.8609,244.32463,218.26698,219.31433,333.151,338.1442,336.87277,283.12085,255.58911,226.84686,0,308.1286,333.11258,0,274.33398,294.37332,260.60556,309.365,0,0,0,0,0,0
295,114.23471,163.06776,156.84608,196.36575,184.25266,165.59375,203.05595,229.33072,270.61868,266.88345,345.63467,0,274.3241,340.6274,0,104.335495,104.304634,111.807526,108.03635,0,0,0,0,0,0
296,284.35428,289.34476,244.38976,218.30257,220.5843,334.35226,338.11267,336.88983,284.33,255.60324,226.82762,0,309.38022,333.10223,0,274.33826,294.364,260.62213,309.3815,0,0,0,0,0,0
297,113.03728,163.08537,156.85541,196.3406,185.56326,165.61613,203.09372,228.112,269.37524,266.85165,345.6364,443.13312,273.11047,340.62442,0,104.32164,104.27811,113.00036,108.02233,0,0,0,0,0,0
298,284.37045,289.3724,245.57553,218.38206,218.11427,334.3328,336.8697,335.673,284.31985,255.60542,224.3113,229.34616,309.37198,333.12442,0,274.34305,294.37357,261.8333,309.3978,0,0,0,0,0,0
299,113.02522,164.24574,156.83092,196.06732,186.84186,166.79298,203.56369,230.60718,270.59943,266.85696,345.61334,443.13312,274.31918,339.38333,0,104.31544,104.26189,113.0122,108.02708,0,0,0,0,0,0
